Data,Matricula,Setor,Violacao_Minutos,Atestado,Dia_Semana
2026-01-04,MAT0077,Operacional,0,0,Sunday
2026-01-04,MAT0078,Logística,0,0,Sunday
2026-01-04,MAT0079,Operacional,0,0,Sunday
2026-01-04,MAT0080,Transporte,97,0,Sunday
2026-01-04,MAT0081,Operacional,0,0,Sunday
2026-01-04,MAT0082,Transporte,0,0,Sunday
2026-01-04,MAT0083,Expedição,0,0,Sunday
2026-01-04,MAT0084,Logística,0,0,Sunday
2026-01-04,MAT0085,Transporte,0,0,Sunday
2026-01-04,MAT0086,Logística,0,0,Sunday
2026-01-04,MAT0087,Transporte,0,0,Sunday
2026-01-04,MAT0088,Expedição,0,0,Sunday
2026-01-04,MAT0089,Expedição,0,0,Sunday
2026-01-04,MAT0090,Operacional,0,0,Sunday
2026-01-04,MAT0091,Expedição,0,0,Sunday
2026-01-04,MAT0092,Operacional,0,0,Sunday
2026-01-04,MAT0093,Logística,0,0,Sunday
2026-01-04,MAT0094,Operacional,0,0,Sunday
2026-01-04,MAT0095,Transporte,165,0,Sunday
2026-01-04,MAT0096,Logística,0,0,Sunday
2026-01-04,MAT0097,Transporte,0,0,Sunday
2026-01-04,MAT0098,Expedição,0,0,Sunday
2026-01-04,MAT0099,Transporte,0,0,Sunday
2026-01-04,MAT0100,Transporte,0,0,Sunday
2026-01-04,MAT0101,Expedição,0,0,Sunday
2026-01-04,MAT0102,Operacional,0,0,Sunday
2026-01-04,MAT0103,Operacional,0,0,Sunday
2026-01-04,MAT0104,Operacional,0,0,Sunday
2026-01-04,MAT0105,Logística,0,0,Sunday
2026-01-04,MAT0106,Expedição,0,0,Sunday
2026-01-04,MAT0107,Operacional,0,0,Sunday
2026-01-04,MAT0108,Transporte,0,0,Sunday
2026-01-04,MAT0109,Transporte,0,0,Sunday
2026-01-04,MAT0110,Expedição,0,0,Sunday
2026-01-04,MAT0111,Expedição,0,0,Sunday
2026-01-04,MAT0112,Operacional,136,1,Sunday
2026-01-04,MAT0113,Operacional,0,0,Sunday
2026-01-04,MAT0114,Transporte,0,0,Sunday
2026-01-04,MAT0115,Operacional,0,0,Sunday
2026-01-04,MAT0116,Expedição,0,0,Sunday
2026-01-04,MAT0117,Logística,0,0,Sunday
2026-01-04,MAT0118,Logística,0,0,Sunday
2026-01-04,MAT0119,Transporte,0,0,Sunday
2026-01-04,MAT0120,Logística,0,0,Sunday
2026-01-04,MAT0121,Transporte,0,0,Sunday
2026-01-04,MAT0122,Expedição,0,0,Sunday
2026-01-04,MAT0123,Operacional,0,0,Sunday
2026-01-04,MAT0124,Operacional,0,0,Sunday
2026-01-04,MAT0125,Logística,0,0,Sunday
2026-01-04,MAT0126,Operacional,0,0,Sunday
2026-01-04,MAT0127,Expedição,0,0,Sunday
2026-01-04,MAT0128,Transporte,0,0,Sunday
2026-01-04,MAT0129,Expedição,0,0,Sunday
2026-01-04,MAT0130,Transporte,0,0,Sunday
2026-01-04,MAT0131,Operacional,0,1,Sunday
2026-01-04,MAT0132,Operacional,0,0,Sunday
2026-01-04,MAT0133,Expedição,0,0,Sunday
2026-01-04,MAT0134,Logística,0,0,Sunday
2026-01-04,MAT0135,Logística,0,0,Sunday
2026-01-04,MAT0136,Logística,0,0,Sunday
2026-01-04,MAT0137,Logística,0,0,Sunday
2026-01-04,MAT0138,Logística,0,0,Sunday
2026-01-04,MAT0139,Logística,0,0,Sunday
2026-01-04,MAT0140,Transporte,0,0,Sunday
2026-01-04,MAT0141,Logística,0,0,Sunday
2026-01-04,MAT0142,Transporte,0,0,Sunday
2026-01-04,MAT0143,Logística,0,0,Sunday
2026-01-04,MAT0144,Transporte,0,0,Sunday
2026-01-04,MAT0145,Expedição,0,0,Sunday
2026-01-04,MAT0146,Operacional,113,0,Sunday
2026-01-04,MAT0147,Logística,0,0,Sunday
2026-01-04,MAT0148,Transporte,0,0,Sunday
2026-01-04,MAT0149,Operacional,0,0,Sunday
2026-01-04,MAT0150,Operacional,0,0,Sunday
2026-01-05,MAT0001,Logística,0,0,Monday
2026-01-05,MAT0002,Operacional,0,0,Monday
2026-01-05,MAT0003,Operacional,129,0,Monday
2026-01-05,MAT0004,Logística,0,0,Monday
2026-01-05,MAT0005,Transporte,0,0,Monday
2026-01-05,MAT0006,Transporte,0,0,Monday
2026-01-05,MAT0007,Logística,0,0,Monday
2026-01-05,MAT0008,Operacional,114,1,Monday
2026-01-05,MAT0009,Transporte,0,0,Monday
2026-01-05,MAT0010,Transporte,159,1,Monday
2026-01-05,MAT0011,Operacional,0,0,Monday
2026-01-05,MAT0012,Transporte,0,0,Monday
2026-01-05,MAT0013,Expedição,0,0,Monday
2026-01-05,MAT0014,Logística,0,0,Monday
2026-01-05,MAT0015,Expedição,0,0,Monday
2026-01-05,MAT0016,Operacional,0,0,Monday
2026-01-05,MAT0017,Operacional,0,0,Monday
2026-01-05,MAT0018,Operacional,0,0,Monday
2026-01-05,MAT0019,Expedição,0,0,Monday
2026-01-05,MAT0020,Operacional,162,0,Monday
2026-01-05,MAT0021,Operacional,0,0,Monday
2026-01-05,MAT0022,Logística,0,0,Monday
2026-01-05,MAT0023,Logística,181,1,Monday
2026-01-05,MAT0024,Transporte,0,0,Monday
2026-01-05,MAT0025,Transporte,0,0,Monday
2026-01-05,MAT0026,Operacional,0,0,Monday
2026-01-05,MAT0027,Operacional,0,0,Monday
2026-01-05,MAT0028,Logística,0,0,Monday
2026-01-05,MAT0029,Expedição,0,0,Monday
2026-01-05,MAT0030,Operacional,0,0,Monday
2026-01-05,MAT0031,Expedição,0,0,Monday
2026-01-05,MAT0032,Operacional,0,0,Monday
2026-01-05,MAT0033,Operacional,0,0,Monday
2026-01-05,MAT0034,Transporte,0,0,Monday
2026-01-05,MAT0035,Transporte,162,1,Monday
2026-01-05,MAT0036,Operacional,95,0,Monday
2026-01-05,MAT0037,Operacional,0,0,Monday
2026-01-05,MAT0038,Transporte,0,0,Monday
2026-01-05,MAT0039,Logística,0,0,Monday
2026-01-05,MAT0040,Operacional,121,1,Monday
2026-01-05,MAT0041,Expedição,135,1,Monday
2026-01-05,MAT0042,Operacional,0,0,Monday
2026-01-05,MAT0043,Expedição,0,0,Monday
2026-01-05,MAT0044,Expedição,0,0,Monday
2026-01-05,MAT0045,Operacional,0,0,Monday
2026-01-05,MAT0046,Expedição,0,0,Monday
2026-01-05,MAT0047,Logística,0,0,Monday
2026-01-05,MAT0048,Logística,0,0,Monday
2026-01-05,MAT0049,Expedição,0,0,Monday
2026-01-05,MAT0050,Transporte,0,0,Monday
2026-01-05,MAT0051,Logística,0,0,Monday
2026-01-05,MAT0052,Transporte,0,0,Monday
2026-01-05,MAT0053,Operacional,0,0,Monday
2026-01-05,MAT0054,Transporte,0,0,Monday
2026-01-05,MAT0055,Expedição,148,1,Monday
2026-01-05,MAT0056,Transporte,0,0,Monday
2026-01-05,MAT0057,Transporte,0,0,Monday
2026-01-05,MAT0058,Logística,0,0,Monday
2026-01-05,MAT0059,Logística,0,0,Monday
2026-01-05,MAT0060,Transporte,0,0,Monday
2026-01-05,MAT0061,Expedição,0,0,Monday
2026-01-05,MAT0062,Transporte,0,0,Monday
2026-01-05,MAT0063,Expedição,124,1,Monday
2026-01-05,MAT0064,Expedição,104,0,Monday
2026-01-05,MAT0065,Logística,0,0,Monday
2026-01-05,MAT0066,Logística,0,1,Monday
2026-01-05,MAT0067,Operacional,0,0,Monday
2026-01-05,MAT0068,Operacional,0,0,Monday
2026-01-05,MAT0069,Expedição,0,0,Monday
2026-01-05,MAT0070,Logística,0,0,Monday
2026-01-05,MAT0071,Expedição,0,0,Monday
2026-01-05,MAT0072,Logística,0,0,Monday
2026-01-05,MAT0073,Operacional,0,0,Monday
2026-01-05,MAT0074,Operacional,0,0,Monday
2026-01-05,MAT0075,Expedição,0,0,Monday
2026-01-05,MAT0076,Expedição,0,1,Monday
2026-01-05,MAT0077,Operacional,154,1,Monday
2026-01-05,MAT0078,Logística,0,0,Monday
2026-01-05,MAT0079,Operacional,0,0,Monday
2026-01-05,MAT0080,Transporte,181,0,Monday
2026-01-05,MAT0081,Operacional,124,0,Monday
2026-01-05,MAT0082,Transporte,176,0,Monday
2026-01-05,MAT0083,Expedição,0,0,Monday
2026-01-05,MAT0084,Logística,0,0,Monday
2026-01-05,MAT0085,Transporte,102,0,Monday
2026-01-05,MAT0086,Logística,0,0,Monday
2026-01-05,MAT0087,Transporte,0,0,Monday
2026-01-05,MAT0088,Expedição,0,0,Monday
2026-01-05,MAT0089,Expedição,0,0,Monday
2026-01-05,MAT0090,Operacional,0,0,Monday
2026-01-05,MAT0091,Expedição,0,0,Monday
2026-01-05,MAT0092,Operacional,0,0,Monday
2026-01-05,MAT0093,Logística,0,0,Monday
2026-01-05,MAT0094,Operacional,129,1,Monday
2026-01-05,MAT0095,Transporte,0,0,Monday
2026-01-05,MAT0096,Logística,0,0,Monday
2026-01-05,MAT0097,Transporte,0,1,Monday
2026-01-05,MAT0098,Expedição,0,0,Monday
2026-01-05,MAT0099,Transporte,0,0,Monday
2026-01-05,MAT0100,Transporte,0,0,Monday
2026-01-05,MAT0101,Expedição,0,0,Monday
2026-01-05,MAT0102,Operacional,0,1,Monday
2026-01-05,MAT0103,Operacional,0,0,Monday
2026-01-05,MAT0104,Operacional,0,0,Monday
2026-01-05,MAT0105,Logística,0,0,Monday
2026-01-05,MAT0106,Expedição,0,0,Monday
2026-01-05,MAT0107,Operacional,0,0,Monday
2026-01-05,MAT0108,Transporte,0,0,Monday
2026-01-05,MAT0109,Transporte,170,0,Monday
2026-01-05,MAT0110,Expedição,0,0,Monday
2026-01-05,MAT0111,Expedição,0,0,Monday
2026-01-05,MAT0112,Operacional,92,1,Monday
2026-01-05,MAT0113,Operacional,0,0,Monday
2026-01-05,MAT0114,Transporte,0,0,Monday
2026-01-05,MAT0115,Operacional,96,0,Monday
2026-01-05,MAT0116,Expedição,0,0,Monday
2026-01-05,MAT0117,Logística,0,0,Monday
2026-01-05,MAT0118,Logística,0,0,Monday
2026-01-05,MAT0119,Transporte,0,1,Monday
2026-01-05,MAT0120,Logística,0,0,Monday
2026-01-05,MAT0121,Transporte,182,0,Monday
2026-01-05,MAT0122,Expedição,0,0,Monday
2026-01-05,MAT0123,Operacional,177,1,Monday
2026-01-05,MAT0124,Operacional,0,0,Monday
2026-01-05,MAT0125,Logística,0,0,Monday
2026-01-05,MAT0126,Operacional,0,0,Monday
2026-01-05,MAT0127,Expedição,0,0,Monday
2026-01-05,MAT0128,Transporte,0,1,Monday
2026-01-05,MAT0129,Expedição,0,0,Monday
2026-01-05,MAT0130,Transporte,0,0,Monday
2026-01-05,MAT0131,Operacional,0,0,Monday
2026-01-05,MAT0132,Operacional,0,0,Monday
2026-01-05,MAT0133,Expedição,0,0,Monday
2026-01-05,MAT0134,Logística,0,0,Monday
2026-01-05,MAT0135,Logística,0,0,Monday
2026-01-05,MAT0136,Logística,0,0,Monday
2026-01-05,MAT0137,Logística,103,0,Monday
2026-01-05,MAT0138,Logística,0,0,Monday
2026-01-05,MAT0139,Logística,0,0,Monday
2026-01-05,MAT0140,Transporte,0,0,Monday
2026-01-05,MAT0141,Logística,0,0,Monday
2026-01-05,MAT0142,Transporte,113,1,Monday
2026-01-05,MAT0143,Logística,0,0,Monday
2026-01-05,MAT0144,Transporte,0,0,Monday
2026-01-05,MAT0145,Expedição,0,0,Monday
2026-01-05,MAT0146,Operacional,148,1,Monday
2026-01-05,MAT0147,Logística,0,0,Monday
2026-01-05,MAT0148,Transporte,0,0,Monday
2026-01-05,MAT0149,Operacional,0,0,Monday
2026-01-05,MAT0150,Operacional,0,0,Monday
2026-01-06,MAT0001,Logística,0,0,Tuesday
2026-01-06,MAT0002,Operacional,0,0,Tuesday
2026-01-06,MAT0003,Operacional,104,0,Tuesday
2026-01-06,MAT0004,Logística,0,0,Tuesday
2026-01-06,MAT0005,Transporte,0,0,Tuesday
2026-01-06,MAT0006,Transporte,0,0,Tuesday
2026-01-06,MAT0007,Logística,0,0,Tuesday
2026-01-06,MAT0008,Operacional,0,0,Tuesday
2026-01-06,MAT0009,Transporte,0,0,Tuesday
2026-01-06,MAT0010,Transporte,0,0,Tuesday
2026-01-06,MAT0011,Operacional,0,0,Tuesday
2026-01-06,MAT0012,Transporte,108,0,Tuesday
2026-01-06,MAT0013,Expedição,0,0,Tuesday
2026-01-06,MAT0014,Logística,0,0,Tuesday
2026-01-06,MAT0015,Expedição,0,0,Tuesday
2026-01-06,MAT0016,Operacional,0,0,Tuesday
2026-01-06,MAT0017,Operacional,0,0,Tuesday
2026-01-06,MAT0018,Operacional,0,0,Tuesday
2026-01-06,MAT0019,Expedição,0,0,Tuesday
2026-01-06,MAT0020,Operacional,0,0,Tuesday
2026-01-06,MAT0021,Operacional,0,0,Tuesday
2026-01-06,MAT0022,Logística,0,0,Tuesday
2026-01-06,MAT0023,Logística,0,0,Tuesday
2026-01-06,MAT0024,Transporte,0,0,Tuesday
2026-01-06,MAT0025,Transporte,0,0,Tuesday
2026-01-06,MAT0026,Operacional,0,0,Tuesday
2026-01-06,MAT0027,Operacional,0,0,Tuesday
2026-01-06,MAT0028,Logística,0,1,Tuesday
2026-01-06,MAT0029,Expedição,104,0,Tuesday
2026-01-06,MAT0030,Operacional,0,0,Tuesday
2026-01-06,MAT0031,Expedição,0,0,Tuesday
2026-01-06,MAT0032,Operacional,126,1,Tuesday
2026-01-06,MAT0033,Operacional,0,0,Tuesday
2026-01-06,MAT0034,Transporte,0,0,Tuesday
2026-01-06,MAT0035,Transporte,114,0,Tuesday
2026-01-06,MAT0036,Operacional,0,0,Tuesday
2026-01-06,MAT0037,Operacional,0,0,Tuesday
2026-01-06,MAT0038,Transporte,0,0,Tuesday
2026-01-06,MAT0039,Logística,0,0,Tuesday
2026-01-06,MAT0040,Operacional,149,1,Tuesday
2026-01-06,MAT0041,Expedição,175,1,Tuesday
2026-01-06,MAT0042,Operacional,0,0,Tuesday
2026-01-06,MAT0043,Expedição,148,1,Tuesday
2026-01-06,MAT0044,Expedição,0,0,Tuesday
2026-01-06,MAT0045,Operacional,0,0,Tuesday
2026-01-06,MAT0046,Expedição,0,0,Tuesday
2026-01-06,MAT0047,Logística,0,0,Tuesday
2026-01-06,MAT0048,Logística,0,0,Tuesday
2026-01-06,MAT0049,Expedição,0,0,Tuesday
2026-01-06,MAT0050,Transporte,0,0,Tuesday
2026-01-06,MAT0051,Logística,0,0,Tuesday
2026-01-06,MAT0052,Transporte,0,0,Tuesday
2026-01-06,MAT0053,Operacional,0,0,Tuesday
2026-01-06,MAT0054,Transporte,0,0,Tuesday
2026-01-06,MAT0055,Expedição,156,1,Tuesday
2026-01-06,MAT0056,Transporte,0,0,Tuesday
2026-01-06,MAT0057,Transporte,0,0,Tuesday
2026-01-06,MAT0058,Logística,0,0,Tuesday
2026-01-06,MAT0059,Logística,0,0,Tuesday
2026-01-06,MAT0060,Transporte,0,0,Tuesday
2026-01-06,MAT0061,Expedição,0,0,Tuesday
2026-01-06,MAT0062,Transporte,0,0,Tuesday
2026-01-06,MAT0063,Expedição,0,0,Tuesday
2026-01-06,MAT0064,Expedição,136,1,Tuesday
2026-01-06,MAT0065,Logística,0,0,Tuesday
2026-01-06,MAT0066,Logística,0,0,Tuesday
2026-01-06,MAT0067,Operacional,0,0,Tuesday
2026-01-06,MAT0068,Operacional,0,0,Tuesday
2026-01-06,MAT0069,Expedição,0,0,Tuesday
2026-01-06,MAT0070,Logística,0,1,Tuesday
2026-01-06,MAT0071,Expedição,0,0,Tuesday
2026-01-06,MAT0072,Logística,0,0,Tuesday
2026-01-06,MAT0073,Operacional,0,0,Tuesday
2026-01-06,MAT0074,Operacional,113,0,Tuesday
2026-01-06,MAT0075,Expedição,0,0,Tuesday
2026-01-06,MAT0076,Expedição,110,0,Tuesday
2026-01-06,MAT0077,Operacional,118,0,Tuesday
2026-01-06,MAT0078,Logística,0,0,Tuesday
2026-01-06,MAT0079,Operacional,0,0,Tuesday
2026-01-06,MAT0080,Transporte,158,1,Tuesday
2026-01-06,MAT0081,Operacional,0,0,Tuesday
2026-01-06,MAT0082,Transporte,116,0,Tuesday
2026-01-06,MAT0083,Expedição,92,0,Tuesday
2026-01-06,MAT0084,Logística,0,0,Tuesday
2026-01-06,MAT0085,Transporte,141,0,Tuesday
2026-01-06,MAT0086,Logística,0,0,Tuesday
2026-01-06,MAT0087,Transporte,0,1,Tuesday
2026-01-06,MAT0088,Expedição,0,0,Tuesday
2026-01-06,MAT0089,Expedição,0,0,Tuesday
2026-01-06,MAT0090,Operacional,0,0,Tuesday
2026-01-06,MAT0091,Expedição,0,0,Tuesday
2026-01-06,MAT0092,Operacional,174,0,Tuesday
2026-01-06,MAT0093,Logística,0,0,Tuesday
2026-01-06,MAT0094,Operacional,115,0,Tuesday
2026-01-06,MAT0095,Transporte,113,0,Tuesday
2026-01-06,MAT0096,Logística,0,0,Tuesday
2026-01-06,MAT0097,Transporte,0,0,Tuesday
2026-01-06,MAT0098,Expedição,0,0,Tuesday
2026-01-06,MAT0099,Transporte,0,0,Tuesday
2026-01-06,MAT0100,Transporte,0,0,Tuesday
2026-01-06,MAT0101,Expedição,0,0,Tuesday
2026-01-06,MAT0102,Operacional,0,0,Tuesday
2026-01-06,MAT0103,Operacional,0,0,Tuesday
2026-01-06,MAT0104,Operacional,0,0,Tuesday
2026-01-06,MAT0105,Logística,0,0,Tuesday
2026-01-06,MAT0106,Expedição,0,0,Tuesday
2026-01-06,MAT0107,Operacional,103,0,Tuesday
2026-01-06,MAT0108,Transporte,0,0,Tuesday
2026-01-06,MAT0109,Transporte,180,0,Tuesday
2026-01-06,MAT0110,Expedição,154,1,Tuesday
2026-01-06,MAT0111,Expedição,0,0,Tuesday
2026-01-06,MAT0112,Operacional,0,0,Tuesday
2026-01-06,MAT0113,Operacional,0,0,Tuesday
2026-01-06,MAT0114,Transporte,0,0,Tuesday
2026-01-06,MAT0115,Operacional,101,0,Tuesday
2026-01-06,MAT0116,Expedição,0,0,Tuesday
2026-01-06,MAT0117,Logística,0,0,Tuesday
2026-01-06,MAT0118,Logística,0,0,Tuesday
2026-01-06,MAT0119,Transporte,0,0,Tuesday
2026-01-06,MAT0120,Logística,0,0,Tuesday
2026-01-06,MAT0121,Transporte,0,0,Tuesday
2026-01-06,MAT0122,Expedição,0,0,Tuesday
2026-01-06,MAT0123,Operacional,0,0,Tuesday
2026-01-06,MAT0124,Operacional,0,0,Tuesday
2026-01-06,MAT0125,Logística,0,0,Tuesday
2026-01-06,MAT0126,Operacional,0,0,Tuesday
2026-01-06,MAT0127,Expedição,0,0,Tuesday
2026-01-06,MAT0128,Transporte,149,1,Tuesday
2026-01-06,MAT0129,Expedição,109,0,Tuesday
2026-01-06,MAT0130,Transporte,0,0,Tuesday
2026-01-06,MAT0131,Operacional,0,0,Tuesday
2026-01-06,MAT0132,Operacional,0,0,Tuesday
2026-01-06,MAT0133,Expedição,0,0,Tuesday
2026-01-06,MAT0134,Logística,0,0,Tuesday
2026-01-06,MAT0135,Logística,152,0,Tuesday
2026-01-06,MAT0136,Logística,0,1,Tuesday
2026-01-06,MAT0137,Logística,0,0,Tuesday
2026-01-06,MAT0138,Logística,0,0,Tuesday
2026-01-06,MAT0139,Logística,0,0,Tuesday
2026-01-06,MAT0140,Transporte,0,0,Tuesday
2026-01-06,MAT0141,Logística,0,0,Tuesday
2026-01-06,MAT0142,Transporte,171,1,Tuesday
2026-01-06,MAT0143,Logística,0,0,Tuesday
2026-01-06,MAT0144,Transporte,0,0,Tuesday
2026-01-06,MAT0145,Expedição,0,0,Tuesday
2026-01-06,MAT0146,Operacional,0,0,Tuesday
2026-01-06,MAT0147,Logística,0,0,Tuesday
2026-01-06,MAT0148,Transporte,0,0,Tuesday
2026-01-06,MAT0149,Operacional,0,0,Tuesday
2026-01-06,MAT0150,Operacional,148,0,Tuesday
2026-01-07,MAT0001,Logística,0,0,Wednesday
2026-01-07,MAT0002,Operacional,175,1,Wednesday
2026-01-07,MAT0003,Operacional,145,1,Wednesday
2026-01-07,MAT0004,Logística,0,0,Wednesday
2026-01-07,MAT0005,Transporte,0,0,Wednesday
2026-01-07,MAT0006,Transporte,0,0,Wednesday
2026-01-07,MAT0007,Logística,0,0,Wednesday
2026-01-07,MAT0008,Operacional,117,0,Wednesday
2026-01-07,MAT0009,Transporte,0,0,Wednesday
2026-01-07,MAT0010,Transporte,0,0,Wednesday
2026-01-07,MAT0011,Operacional,0,0,Wednesday
2026-01-07,MAT0012,Transporte,98,0,Wednesday
2026-01-07,MAT0013,Expedição,0,0,Wednesday
2026-01-07,MAT0014,Logística,0,0,Wednesday
2026-01-07,MAT0015,Expedição,0,0,Wednesday
2026-01-07,MAT0016,Operacional,0,0,Wednesday
2026-01-07,MAT0017,Operacional,0,0,Wednesday
2026-01-07,MAT0018,Operacional,0,0,Wednesday
2026-01-07,MAT0019,Expedição,0,0,Wednesday
2026-01-07,MAT0020,Operacional,0,0,Wednesday
2026-01-07,MAT0021,Operacional,0,0,Wednesday
2026-01-07,MAT0022,Logística,161,1,Wednesday
2026-01-07,MAT0023,Logística,0,0,Wednesday
2026-01-07,MAT0024,Transporte,139,1,Wednesday
2026-01-07,MAT0025,Transporte,0,0,Wednesday
2026-01-07,MAT0026,Operacional,0,0,Wednesday
2026-01-07,MAT0027,Operacional,0,0,Wednesday
2026-01-07,MAT0028,Logística,0,0,Wednesday
2026-01-07,MAT0029,Expedição,154,0,Wednesday
2026-01-07,MAT0030,Operacional,0,0,Wednesday
2026-01-07,MAT0031,Expedição,169,1,Wednesday
2026-01-07,MAT0032,Operacional,0,0,Wednesday
2026-01-07,MAT0033,Operacional,133,1,Wednesday
2026-01-07,MAT0034,Transporte,0,0,Wednesday
2026-01-07,MAT0035,Transporte,0,0,Wednesday
2026-01-07,MAT0036,Operacional,107,0,Wednesday
2026-01-07,MAT0037,Operacional,0,0,Wednesday
2026-01-07,MAT0038,Transporte,0,0,Wednesday
2026-01-07,MAT0039,Logística,0,1,Wednesday
2026-01-07,MAT0040,Operacional,0,0,Wednesday
2026-01-07,MAT0041,Expedição,0,0,Wednesday
2026-01-07,MAT0042,Operacional,0,0,Wednesday
2026-01-07,MAT0043,Expedição,0,0,Wednesday
2026-01-07,MAT0044,Expedição,0,0,Wednesday
2026-01-07,MAT0045,Operacional,0,0,Wednesday
2026-01-07,MAT0046,Expedição,0,1,Wednesday
2026-01-07,MAT0047,Logística,0,0,Wednesday
2026-01-07,MAT0048,Logística,0,1,Wednesday
2026-01-07,MAT0049,Expedição,138,0,Wednesday
2026-01-07,MAT0050,Transporte,0,0,Wednesday
2026-01-07,MAT0051,Logística,0,0,Wednesday
2026-01-07,MAT0052,Transporte,0,0,Wednesday
2026-01-07,MAT0053,Operacional,0,0,Wednesday
2026-01-07,MAT0054,Transporte,0,0,Wednesday
2026-01-07,MAT0055,Expedição,174,1,Wednesday
2026-01-07,MAT0056,Transporte,0,0,Wednesday
2026-01-07,MAT0057,Transporte,0,1,Wednesday
2026-01-07,MAT0058,Logística,0,0,Wednesday
2026-01-07,MAT0059,Logística,101,0,Wednesday
2026-01-07,MAT0060,Transporte,0,0,Wednesday
2026-01-07,MAT0061,Expedição,0,0,Wednesday
2026-01-07,MAT0062,Transporte,0,0,Wednesday
2026-01-07,MAT0063,Expedição,0,0,Wednesday
2026-01-07,MAT0064,Expedição,0,1,Wednesday
2026-01-07,MAT0065,Logística,0,0,Wednesday
2026-01-07,MAT0066,Logística,0,0,Wednesday
2026-01-07,MAT0067,Operacional,0,0,Wednesday
2026-01-07,MAT0068,Operacional,0,0,Wednesday
2026-01-07,MAT0069,Expedição,0,0,Wednesday
2026-01-07,MAT0070,Logística,0,0,Wednesday
2026-01-07,MAT0071,Expedição,0,0,Wednesday
2026-01-07,MAT0072,Logística,0,0,Wednesday
2026-01-07,MAT0073,Operacional,0,0,Wednesday
2026-01-07,MAT0074,Operacional,119,0,Wednesday
2026-01-07,MAT0075,Expedição,0,0,Wednesday
2026-01-07,MAT0076,Expedição,125,1,Wednesday
2026-01-07,MAT0077,Operacional,0,0,Wednesday
2026-01-07,MAT0078,Logística,0,0,Wednesday
2026-01-07,MAT0079,Operacional,160,1,Wednesday
2026-01-07,MAT0080,Transporte,0,0,Wednesday
2026-01-07,MAT0081,Operacional,0,0,Wednesday
2026-01-07,MAT0082,Transporte,108,1,Wednesday
2026-01-07,MAT0083,Expedição,0,0,Wednesday
2026-01-07,MAT0084,Logística,0,0,Wednesday
2026-01-07,MAT0085,Transporte,155,0,Wednesday
2026-01-07,MAT0086,Logística,0,0,Wednesday
2026-01-07,MAT0087,Transporte,0,0,Wednesday
2026-01-07,MAT0088,Expedição,0,0,Wednesday
2026-01-07,MAT0089,Expedição,0,0,Wednesday
2026-01-07,MAT0090,Operacional,0,0,Wednesday
2026-01-07,MAT0091,Expedição,0,0,Wednesday
2026-01-07,MAT0092,Operacional,165,0,Wednesday
2026-01-07,MAT0093,Logística,0,0,Wednesday
2026-01-07,MAT0094,Operacional,0,0,Wednesday
2026-01-07,MAT0095,Transporte,0,0,Wednesday
2026-01-07,MAT0096,Logística,0,0,Wednesday
2026-01-07,MAT0097,Transporte,0,0,Wednesday
2026-01-07,MAT0098,Expedição,0,0,Wednesday
2026-01-07,MAT0099,Transporte,0,0,Wednesday
2026-01-07,MAT0100,Transporte,0,0,Wednesday
2026-01-07,MAT0101,Expedição,90,0,Wednesday
2026-01-07,MAT0102,Operacional,0,0,Wednesday
2026-01-07,MAT0103,Operacional,0,0,Wednesday
2026-01-07,MAT0104,Operacional,0,0,Wednesday
2026-01-07,MAT0105,Logística,0,0,Wednesday
2026-01-07,MAT0106,Expedição,0,0,Wednesday
2026-01-07,MAT0107,Operacional,143,1,Wednesday
2026-01-07,MAT0108,Transporte,0,0,Wednesday
2026-01-07,MAT0109,Transporte,112,0,Wednesday
2026-01-07,MAT0110,Expedição,0,0,Wednesday
2026-01-07,MAT0111,Expedição,0,0,Wednesday
2026-01-07,MAT0112,Operacional,0,0,Wednesday
2026-01-07,MAT0113,Operacional,143,0,Wednesday
2026-01-07,MAT0114,Transporte,164,1,Wednesday
2026-01-07,MAT0115,Operacional,0,0,Wednesday
2026-01-07,MAT0116,Expedição,0,0,Wednesday
2026-01-07,MAT0117,Logística,0,0,Wednesday
2026-01-07,MAT0118,Logística,0,0,Wednesday
2026-01-07,MAT0119,Transporte,0,0,Wednesday
2026-01-07,MAT0120,Logística,0,0,Wednesday
2026-01-07,MAT0121,Transporte,0,0,Wednesday
2026-01-07,MAT0122,Expedição,0,0,Wednesday
2026-01-07,MAT0123,Operacional,0,0,Wednesday
2026-01-07,MAT0124,Operacional,0,0,Wednesday
